2.04	1.6625	0.95	-0.69999995013338	5.366887449882563	0.412824	0.17119	E170M138
1.64	1.16	0.75	0.7	0.7853981633974483	1.98	1.09920739171459	E9M134
2.44	1.64	0.65	0.7	6.021385919380437	0.503	0.263199563069546	E9M191
2.04	1.5875	0.95	0.5	4.057890510886816	0.901397	0.142558	E170M120
2.04	1.3875	0.65	-0.300006607736738	3.796091123087667	4.06932	0.578197	E170M69
2.04	1.3125	0.75	0.900000249252653	2.748893571891069	1.13676	0.147961	E170M52
1.64	1.38	0.75	-0.1	2.356194490192345	3.61	1.95526040209482	E9M145
2.04	1.6125	0.65	0.5	2.748893571891069	0.675774	0.17475	E170M123
2.04	1.7875	0.85	0.900000249252653	6.152285613280012	0.0	0.0	E170M167
2.44	1.54	0.65	0.5	0.2617993877991494	1.57	0.664563984880312	E9M186
2.44	1.42	1.15	0.5	0.7853981633974483	0.713	0.207694222355847	E9M270
5.75	1.29	5.0	-0.1	2.356194490192345	0.0737	0.0317971696853667	E37M56
2.04	1.1625	0.95	-0.69999995013338	4.843288674284264	2.21478	0.332895	E170M18
5.75	1.17	3.0	0.9	0.2617993877991494	0.3874	0.134199627421241	E37M4
2.04	1.4875	0.95	0.100000512686068	0.9162978572970231	1.99562	0.232888	E170M96
2.04	1.7625	0.55	0.100000512686068	6.152285613280012	0.844229	0.909623	E170M158
2.04	1.2875	0.95	0.900000249252653	5.366887449882563	0.69794	0.0770526	E170M48
2.04	1.5625	0.65	-0.300006607736738	2.2252947962927703	1.69626	0.203172	E170M111
2.04	1.2375	0.95	-0.899999488480797	3.0106929596902186	1.31183	0.214303	E170M36
2.04	1.1625	0.55	0.5	0.6544984694978736	5.13896	0.533677	E170M14
2.04	1.7125	0.75	-0.899999488480797	0.9162978572970231	0.196515	0.0670311	E170M148
2.04	1.7125	0.55	-0.69999995013338	4.057890510886816	0.291961	0.0879983	E170M146
5.75	1.15	6.0	0.5	5.497787143782138	0.0136	0.0193196790863617	E37M64
2.44	1.4	0.9	0.7	1.8325957145940461	3.3	1.42969983213261	E9M239
5.75	1.19	3.0	-0.1	4.974188368183839	0.5041	0.0888095715562236	E37M5
2.04	1.7375	0.55	-0.899999488480797	5.366887449882563	0.264383	0.0883431	E170M152
2.04	1.7375	0.75	0.5	2.4870941840919194	0.690805	0.067077	E170M154
2.44	1.38	1.45	-0.5	4.974188368183839	1.96	1.05138757839343	E9M45
2.04	1.3375	0.95	-0.5	5.8904862254808625	0.995588	0.175791	E170M60
1.64	1.22	0.525	0.3	2.356194490192345	23.7	3.70602296943772	E9M85
2.44	1.28	1.45	0.7	1.8325957145940461	1.86	0.842049547235791	E9M40
2.44	1.64	0.65	0.9	3.4033920413889427	0.656	0.495298384814649	E9M191
2.04	1.5625	0.45	-0.5	5.6286868376817125	1.07817	0.158036	E170M109
1.64	1.12	0.65	-0.5	1.3089969389957472	1.53	0.863187488324524	E9M109
2.04	1.6125	0.65	0.299999947991964	3.5342917352885173	1.52154	0.420394	E170M123
5.75	1.25	3.0	-0.7	6.021385919380437	0.2853	0.0872405868847751	E37M8
1.64	1.36	0.65	0.3	3.9269908169872414	3.32	1.03081282976106	E9M121
2.04	1.3875	0.75	0.900000249252653	4.319689898685966	0.555035	0.0998089	E170M70
2.04	1.7375	0.75	0.5	5.6286868376817125	0.557089	0.0762398	E170M154
2.44	1.24	0.65	-0.1	3.4033920413889427	8.04	1.26147374130419	E9M171
2.44	1.66	0.65	-0.3	5.497787143782138	0.685	0.334011317173535	E9M192
